geonameid,Place Name,latitude,longitude,feature_class,Category,State Code,City Code,Estimated Visitors,Tourism Rank,Popularity Level
11419910,Pasupakula Bodu,13.58121,79.23851,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419911,Kuyye Konda,13.57835,79.22394,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419912,Uriakonda Bodu,13.57041,79.22381,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419913,Vaiavulajarthi,13.56,79.21533,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419915,Nelilkayala Bodu,13.55026,79.21825,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419917,Gundal Konda,13.58211,79.18623,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419972,Malleswaram,13.52007,79.1026,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419984,Munjula Konda,13.54485,79.14414,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11419985,Pedda Bodu,13.52871,79.15366,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419988,Bali Gundu,13.51656,79.17609,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419990,Nadum Bodu,13.52281,79.19057,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419991,Danamurti Konda,13.5377,79.20874,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419998,Nadi Konda,13.51555,79.24443,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419999,Pavurayi Gundu,13.52742,79.24871,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420009,Gudisikattu Konda,13.51272,79.23284,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420010,Patti Konda,13.50309,79.17923,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420035,Bodu Konda,13.50471,79.022,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420068,Trivala Konda,13.46958,79.098,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420071,Damalcheri,13.49686,79.11896,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420098,Chilletla Konda,13.49136,79.23873,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420100,Boyanna Konda,13.47079,79.23222,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420104,Natchu Kuppa,13.45284,79.20698,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420105,Perilal Konda,13.45638,79.19407,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420106,Ethalkonda Dadi,13.44746,79.2338,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420107,Yeddal Konda,13.45864,79.22693,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420109,Sinnamanai Gatlu,13.44628,79.22011,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420110,Pottivan Rallu,13.43448,79.21179,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420111,Boyana Konda,13.44383,79.18273,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420151,Perulapetu,13.46172,79.0285,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420158,Chillu Konda,13.46444,79.00193,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420213,Chillakala Konda,13.42518,79.19061,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420217,Mogral,13.40413,79.19891,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420218,Sannaralla Konda,13.40922,79.20252,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420220,Dona Konda,13.4318,79.17728,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420222,Parava Gutta,13.42805,79.24273,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420223,Gollavani Konda,13.42609,79.21926,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420224,Eluva Gutta,13.41302,79.24479,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11420237,Yasaman Thippai,13.38345,79.22175,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420277,Pullur Drug,13.37262,79.01693,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420379,Pullimatal,13.34191,79.19966,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420464,Dharmaraju Gudi,13.2619,79.05986,S,Temple,2.0,554.0,20000,2.83,Less Explored
11420466,Muruktore,13.25893,79.0912,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420649,Varudarajaswami Kovil,13.15755,79.04173,S,Temple,2.0,554.0,20000,2.83,Less Explored
11420696,Kommala Gutta,13.09205,79.00599,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420718,Batinkonda,13.02016,79.11194,T,Mountain,25.0,605.0,5000,2.79,Less Explored
11420725,Minnar Konda,13.02897,79.14292,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11420739,Garamakal Konda,13.06905,79.1307,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421111,Siddappadu Konda,13.47178,79.31486,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11421131,Maddimadugu Konda,13.42956,79.2534,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11421158,Allamadugu Konda,13.36407,79.28547,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421184,Kukiralkonda Stone,13.28668,79.32438,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421212,Karadigundu Konda,13.28129,79.38223,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421213,Gittala Konda,13.28566,79.40848,T,Mountain,25.0,Unknown,5000,2.79,Less Explored
11421231,Yeri Konda,13.32065,79.34318,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421371,Mekala Bodu,13.47251,79.33567,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11421377,Odolavadi Konda,13.48253,79.40404,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11421378,Nalla Konda,13.48055,79.44039,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421467,Gundu Konda,13.27459,79.40547,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11421468,Ganiga Konda,13.47649,79.35179,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422023,Narasimhaswami Kovil,13.08865,79.4185,S,Temple,25.0,731.0,20000,2.83,Less Explored
11422095,Aladavamana Bodu,13.23964,79.37554,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11422096,Bashu Bodu,13.23293,79.35179,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11422097,Panji Bodu,13.22397,79.34302,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11422192,Anjaneyaswami Kovil,13.08791,79.42621,S,Temple,25.0,731.0,20000,2.83,Less Explored
11422290,Nagalidi Tippa,13.78597,79.50907,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422297,Velikonda,13.76573,79.53281,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422508,Yanadiodutava,13.54214,79.56559,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422518,Ambara Kona,13.53075,79.58599,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422519,Sadasivakona Gudi,13.53403,79.60399,S,Temple,2.0,752.0,20000,2.83,Less Explored
11422522,Sadasivapuram Konda,13.51577,79.62695,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422523,Nesanuru Konda,13.51123,79.66164,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422524,Padavarada,13.54511,79.65516,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422525,Tirthala Konda,13.57826,79.64954,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422527,Muikadu Konda,13.59509,79.66034,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422528,Kandadu Konda,13.61974,79.65069,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422591,Kailasagiri Paravatam,13.70194,79.71051,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422602,Palamanu Dompa,13.64823,79.71051,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422605,Kusu Konda,13.62356,79.6998,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422606,Batinaya Konda,13.61165,79.68181,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422611,Anumutu Dompa,13.5794,79.71925,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422628,Yerpet,13.71783,79.56507,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422693,Kalyanaiswara Gudi,13.42313,79.58359,S,Temple,2.0,752.0,20000,2.83,Less Explored
11422714,Sataravadi Konda,13.35083,79.54954,T,Mountain,2.0,554.0,5000,2.79,Less Explored
11422757,Mattur Drug,13.25583,79.55095,T,Mountain,25.0,602.0,5000,2.79,Less Explored
11422804,Kailasanada Kona,13.39007,79.63134,S,Temple,2.0,752.0,20000,2.83,Less Explored
11422805,Nagarimur Konda,13.38036,79.59398,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422807,Avanakshamma Gudi,13.41038,79.59256,S,Temple,2.0,752.0,20000,2.83,Less Explored
11422822,Kudumula Konda,13.43345,79.63781,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11422823,Gadde Konda,13.45365,79.62714,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11423518,Kanikalamma Devalayam,13.16464,79.60638,S,Temple,25.0,602.0,20000,2.83,Less Explored
11423524,Subrahmanyaswami Kovil,13.17199,79.60371,S,Temple,25.0,602.0,20000,2.83,Less Explored
11424160,Kurelu Gundlu,13.62688,79.82442,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424169,Pasuvulodu Bodu,13.59437,79.83197,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424173,Kannappadu Gudi,13.56888,79.82667,S,Temple,2.0,752.0,20000,2.83,Less Explored
11424174,Pogadamanumarku Konda,13.5724,79.83113,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424175,Kammodu Bodu,13.56289,79.83016,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424179,Sodama Rallu,13.51694,79.78324,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424181,Gadda Konda,13.52432,79.82903,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424184,Devadari Gundu,13.58197,79.86286,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424185,Kusi Bodu,13.58353,79.87168,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424186,Machalamma Devalam,13.58163,79.89344,S,Temple,2.0,752.0,20000,2.83,Less Explored
11424187,Chennakasvaradu Swami,13.58238,79.90293,S,Temple,2.0,752.0,20000,2.83,Less Explored
11424193,Kambakamdurgam,13.57516,79.86117,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424194,Guvalarati Konda,13.56696,79.85505,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424195,Etalapoda Bodu,13.5684,79.85009,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424197,Wodlarasi Bodu,13.56738,79.84015,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424198,Vakkalakala Banda,13.55703,79.84051,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424200,Dhoni Rayi,13.55453,79.84557,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424201,Arimanu Bodu,13.54923,79.86656,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424228,Siddaliah Devalam,13.59769,79.89805,S,Temple,2.0,752.0,20000,2.83,Less Explored
11424234,Chinnamangkona Pakka,13.59831,79.85664,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424235,Peddarevu Konda,13.60441,79.85216,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424237,Siddaliah Gudi,13.61034,79.84298,S,Temple,2.0,752.0,20000,2.83,Less Explored
11424239,Nalrati Konda,13.58519,79.83424,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424359,Pendli Gundu,13.5749,79.8714,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424364,Mavatllu,13.46786,79.78526,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424365,Bomdayipenta,13.49913,79.78612,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424367,Panthalari Oddu,13.46182,79.79394,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424369,Jarukal Oddu,13.44802,79.77105,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424372,Nagalapuram,13.43404,79.77264,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11424516,Angalamma Kovil,13.37395,79.91111,S,Temple,2.0,752.0,20000,2.83,Less Explored
11439149,Iswaran Kovil,13.1302,79.77477,S,Temple,25.0,602.0,20000,2.83,Less Explored
11439263,Iswaran Kovil,13.14076,79.87629,S,Temple,25.0,602.0,20000,2.83,Less Explored
11439268,Sri Viraraghavaswami,13.14326,79.9071,S,Temple,25.0,602.0,20000,2.83,Less Explored
11439351,Tiruvettiswaraswami Kovil,13.10085,79.95472,S,Temple,25.0,602.0,20000,2.83,Less Explored
11439357,Singandiswaran Kovil,13.11161,79.96454,S,Temple,25.0,602.0,20000,2.83,Less Explored
11439385,Kusakat Malai,12.74835,79.05595,T,Mountain,25.0,605.0,5000,2.79,Less Explored
11439388,Idiviludhan Malai,12.72553,79.07619,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439394,Mandaikollal Parai,12.70007,79.02356,T,Mountain,25.0,605.0,5000,2.79,Less Explored
11439403,Perunkadu Malai,12.68173,79.03954,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439405,Sengana Kallu,12.69768,79.04559,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439406,Attu Parai,12.679,79.07375,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439407,Tenkal Malai,12.69851,79.06204,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439408,Valal Parai,12.70655,79.05551,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439411,Kanlyan Kallu,12.71398,79.0768,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439413,Pura Kallu,12.6663,79.03067,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439417,Kota Malai,12.66213,79.05445,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439418,Durgam Malai,12.65791,79.05336,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439427,Kuppan Malai,12.62834,79.06492,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439428,Puliyankuppam Malai,12.62521,79.01346,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439431,Kurukka Malai,12.60901,79.07192,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439432,Ammak Kallu,12.60375,79.03804,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439434,Nadupurattan Malai,12.59103,79.01273,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439438,Ichchamalai Parai,12.58451,79.02136,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439440,Sundatti Malai,12.57422,79.01729,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439451,Periya Malai,12.50483,79.04411,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439483,Talayat Kunnu,12.62064,79.09799,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439489,Perumal Kovil,12.65803,79.10645,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439490,Amman Kovil,12.66056,79.1139,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439503,Manmot Malai,12.72004,79.10202,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439506,Dharmaraja Kovil,12.72044,79.13265,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439515,Vira Kovil,12.73075,79.15402,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439517,Iswaran Kovil,12.73723,79.14222,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439630,Perumal Kovil,12.48513,79.00874,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439632,Kanni Kovil,12.48661,79.02744,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439633,Periyakumutan,12.49237,79.04036,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439634,Tulukachikanniamma Kovil,12.48001,79.03865,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439652,Isvara Kovil,12.44787,79.04224,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439654,Subrahmanya Kovil,12.44549,79.0561,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439679,Vediyappan Kovil,12.33831,79.03785,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439680,Vediyappan Kovil,12.35554,79.05142,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439683,Pachaiyamman Kovil,12.32169,79.00594,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439691,Vediyappan Kovil,12.29969,79.0383,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439692,Kavuthi Malai,12.29682,79.00985,T,Mountain,25.0,606.0,5000,2.79,Less Explored
11439715,Subramaniar Kovil,12.3245,79.10114,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439728,Subramanya Kovil,12.37832,79.05404,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439744,Sivan Kovil,12.42949,79.10863,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439751,Tanjamma Kovil,12.47019,79.05641,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439755,Amman Kovil,12.48152,79.06789,S,Temple,25.0,606.0,20000,2.83,Less Explored
11439756,Dharmaraja Kovil,12.48213,79.0707,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440833,Kannimar Kovil,12.1278,79.03292,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440834,Thanipillayar Kovil,12.13456,79.04115,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440839,Pidar Kovil,12.14155,79.05561,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440840,Munianar Kovil,12.14202,79.05282,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440841,Aynar Kovil,12.14121,79.05471,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440845,Perumal Kovil,12.11183,79.03857,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440849,Vediyappan Kovil,12.10037,79.04963,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440850,Pidari Kovil,12.09679,79.05242,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440859,Aynar Kovil,12.08624,79.04787,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440902,Kannimar Kovil,12.13912,79.06784,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440904,Aynar Kovil,12.155,79.07818,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440917,Mulaippalthirtham,12.23163,79.06287,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440918,Arunachaleswara,12.23164,79.06769,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440919,Subramanya,12.23627,79.06905,S,Temple,25.0,606.0,20000,2.83,Less Explored
11440948,Kannimar Kovil,12.15636,79.12175,S,Temple,25.0,606.0,20000,2.83,Less Explored
11441092,Periyannankasam,12.92931,79.2829,S,Temple,25.0,731.0,20000,2.83,Less Explored
11441177,Jama Masjid,12.91024,79.32501,S,Mosque,25.0,731.0,10000,2.81,Less Explored
11441307,Mannarswami Kovil,12.98634,79.45793,S,Temple,25.0,731.0,20000,2.83,Less Explored
11441938,Mannarswami Kovil,12.63068,79.36758,S,Temple,25.0,606.0,20000,2.83,Less Explored
11441995,Perumal Kovil,12.63157,79.38425,S,Temple,25.0,731.0,20000,2.83,Less Explored
11442185,Pungavana Kovil,12.34483,79.32468,S,Temple,25.0,607.0,20000,2.83,Less Explored
11442234,Isvaran Kovil,12.36389,79.37869,S,Temple,25.0,607.0,20000,2.83,Less Explored
11442266,Pachalyammal Kovil,12.27076,79.3777,S,Temple,25.0,607.0,20000,2.83,Less Explored
11442322,Govindaswami Kovil,12.44688,79.44065,S,Temple,25.0,606.0,20000,2.83,Less Explored
11442328,Ranganathaswami Kovil,12.42102,79.45769,S,Temple,25.0,606.0,20000,2.83,Less Explored
11442335,Subramanyan Kovil,12.40171,79.47934,S,Temple,25.0,606.0,20000,2.83,Less Explored
11442338,Pillaiyar Kovil,12.39845,79.48079,S,Temple,25.0,606.0,20000,2.83,Less Explored
11442356,Subramanyan Kovil,12.34528,79.47786,S,Temple,25.0,607.0,20000,2.83,Less Explored
11442398,Karadigattu Malai,12.19897,79.29135,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442399,Madapurasonai Malai,12.19057,79.27305,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442400,Ten Malai,12.18495,79.29077,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442402,Surulu Malai,12.18138,79.26866,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442456,Valuku Mattai,12.17975,79.31188,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442457,Durgamman Sonai Malai,12.17014,79.30875,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442458,Kadari Mattai,12.16737,79.31828,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442459,Mosalparai Thipai,12.15973,79.29212,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442470,Durga Malai,12.15114,79.2924,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442479,Konai Malai,12.10815,79.29986,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442537,Periya Malai,12.20861,79.32076,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442573,Koma Malai,12.19636,79.37214,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442575,Periya Malai,12.17823,79.36866,T,Mountain,25.0,607.0,5000,2.79,Less Explored
11442944,Ekambareswarar,12.84731,79.69958,S,Temple,25.0,604.0,20000,2.83,Less Explored
11442945,Hamid Atulia,12.84608,79.69539,S,Temple,25.0,604.0,20000,2.83,Less Explored
11442946,Kamakshiamman,12.84089,79.70331,S,Temple,25.0,604.0,20000,2.83,Less Explored
11442947,Kachaleswarar,12.83804,79.70112,S,Temple,25.0,604.0,20000,2.83,Less Explored
11442950,Valkuntha Perumal,12.83776,79.7123,S,Temple,25.0,604.0,20000,2.83,Less Explored
11442992,Sattiapurnachariar Matam,12.81846,79.71298,S,Temple,25.0,604.0,20000,2.83,Less Explored
11442993,Varadarajaswami,12.81903,79.7251,S,Temple,25.0,604.0,20000,2.83,Less Explored
11444817,Kanni Kovil,12.74488,79.74764,S,Temple,25.0,604.0,20000,2.83,Less Explored
11445069,Sittanur Temple,12.27015,79.51354,S,Temple,25.0,607.0,20000,2.83,Less Explored
11445312,Mannarswami,12.0043,79.52564,S,Temple,25.0,607.0,20000,2.83,Less Explored
11445383,Subrahmanyaswami,12.12993,79.61485,S,Temple,25.0,607.0,20000,2.83,Less Explored
11445444,Mannaraswamipalaiyam,12.21785,79.6669,S,Temple,25.0,607.0,20000,2.83,Less Explored
11445499,Iswaran Kovil,12.23526,79.64821,S,Temple,25.0,607.0,20000,2.83,Less Explored
11445569,Subrahmanya Kovil,12.78727,79.83052,S,Temple,25.0,604.0,20000,2.83,Less Explored
11445709,Sri Ramanujacharya,12.96823,79.94832,S,Temple,25.0,604.0,20000,2.83,Less Explored
11446120,Pillaiyar Kovil,12.40361,79.80818,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446124,Iswaran Kovil,12.38106,79.77353,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446161,Kandappar Kovil,12.34526,79.82084,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446184,Ponniamma Kovil,12.49406,79.85008,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446207,Mavatha Kovil,12.40469,79.8636,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446209,Perumal Kovil,12.4015,79.8725,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446215,Porayar Kovil,12.38916,79.85776,S,Temple,25.0,730.0,20000,2.83,Less Explored
11446320,Mada Kovil,12.49687,79.90012,S,Temple,25.0,730.0,20000,2.83,Less Explored
11449024,Mahakalisvara Koyil,12.00983,79.78783,S,Temple,25.0,607.0,20000,2.83,Less Explored
11450225,Kurumbala,11.69556,76.03462,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450268,Puthati,11.72142,76.13245,S,Temple,13.0,590.0,20000,2.83,Less Explored
11450286,Kotamulakunnu,11.73024,76.23139,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450349,Pathinpara,11.65325,76.19257,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450402,Kalpatta,11.61183,76.11159,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450403,Elamala,11.61917,76.11148,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450406,Manikunnu,11.59737,76.1164,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450414,Vayittiri,11.58847,76.03404,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450435,Elambaleri,11.51276,76.08964,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450439,Ulibetta,11.50383,76.13298,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450440,Kanthapara,11.52795,76.15484,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450453,Vattiatimala,11.52472,76.17678,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11450460,Kopimala,11.52712,76.23407,T,Mountain,13.0,592.0,5000,2.79,Less Explored
11450461,Nellimala,11.53476,76.22715,T,Mountain,13.0,590.0,5000,2.79,Less Explored
11452524,Ezhankalkunnu,11.48319,76.04408,T,Mountain,13.0,591.0,5000,2.79,Less Explored
11452535,Vellarimala,11.45076,76.142,T,Mountain,13.0,591.0,5000,2.79,Less Explored
